strategy_name,axis,parent_alias,parent_strategy,family,group,side,description,total_trades,total_wins,total_losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,mdd_under_5,beats_axis_reference,reference_alias,reference_strategy,reference_cd_value,reference_max_return_pct,reference_max_drawdown_pct
short_main_v1_019_sm13_exhaustion_snapback_18,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_18,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",1891,594,1297,31.411951,0.250412,0.802322,3.067192,97.710521,0.261582,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_004_sm13_exhaustion_snapback_03,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_03,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2038,761,1277,37.34053,0.123262,0.707726,2.981681,97.704943,0.237358,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_023_sm13_exhaustion_snapback_22,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_22,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",1890,531,1359,28.095238,0.004408,0.82054,3.130191,97.664665,0.262137,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_018_sm13_exhaustion_snapback_17,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_17,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",1987,593,1394,29.843986,0.235014,0.939683,3.306382,97.602231,0.284203,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_013_sm13_exhaustion_snapback_12,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_12,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2040,639,1401,31.323529,0.083393,0.893778,3.356548,97.507229,0.266279,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_020_sm13_exhaustion_snapback_19,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_19,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",1789,600,1189,33.53829,0.319365,0.716275,3.233461,97.459654,0.22152,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_003_sm13_exhaustion_snapback_02,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_02,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2139,766,1373,35.811127,-0.318736,0.40692,3.326274,97.067112,0.122335,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_022_sm13_exhaustion_snapback_21,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_21,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",1968,521,1447,26.473577,-1.086412,0.5818,3.520382,97.040936,0.165266,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_017_sm13_exhaustion_snapback_16,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_16,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2063,580,1483,28.114397,-0.882165,0.593379,3.679673,96.891871,0.161259,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_012_sm13_exhaustion_snapback_11,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_11,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2117,622,1495,29.3812,-0.926441,0.542297,3.724242,96.797858,0.145613,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_002_sm13_exhaustion_snapback_01,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_01,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2220,743,1477,33.468468,-1.383102,0.387405,3.851615,96.520869,0.100583,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_021_sm13_exhaustion_snapback_20,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_20,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2042,419,1623,20.519099,-2.349835,0.220076,3.887752,96.323769,0.056608,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_016_sm13_exhaustion_snapback_15,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_15,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2134,464,1670,21.743205,-2.363683,0.273572,4.04668,96.215821,0.067604,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_011_sm13_exhaustion_snapback_10,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_10,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2192,509,1683,23.220803,-2.391572,0.209919,4.020293,96.181187,0.052215,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_001_sm13_exhaustion_snapback_00,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_exhaustion_snapback_00,short,"short_main의 낮은 MDD 조건을 유지하기 위해 급등 피로, 윗꼬리, 종가 약화를 결합한다.",2308,609,1699,26.386482,-3.196767,0.155481,4.395128,95.75352,0.035376,True,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_075_sm13_failed_bounce_24,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_24,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,16834,4447,12387,26.416776,-5.809335,11.395583,19.117767,90.099234,0.596073,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_074_sm13_failed_bounce_23,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_23,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,18782,4658,14124,24.800341,-9.04522,9.724531,20.290567,87.460802,0.479264,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_065_sm13_failed_bounce_14,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_14,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,20240,6171,14069,30.48913,-10.142671,12.184771,23.11037,86.258455,0.527243,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_050_sm13_downtrend_pullback_24,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_24,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,14349,3646,10703,25.409436,-11.506262,11.542712,23.673772,85.136344,0.487574,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_070_sm13_failed_bounce_19,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_19,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,14324,3808,10516,26.584753,-12.408041,8.794522,22.049011,84.806406,0.398862,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_073_sm13_failed_bounce_22,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_22,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,20849,4817,16032,23.104226,-12.691254,6.690811,21.036997,84.246268,0.31805,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_045_sm13_downtrend_pullback_19,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_19,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,15629,4274,11355,27.346599,-12.446839,11.819931,24.890598,83.987282,0.474875,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_049_sm13_downtrend_pullback_23,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_23,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,15762,3761,12001,23.861185,-14.310497,9.416611,23.89325,83.273427,0.394112,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_069_sm13_failed_bounce_18,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_18,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,16023,4017,12006,25.070212,-14.590148,7.976684,23.034941,83.104318,0.346286,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_064_sm13_failed_bounce_13,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_13,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,22870,6532,16338,28.561434,-14.134044,11.083946,25.343412,82.931483,0.43735,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_055_sm13_failed_bounce_04,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_04,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,23126,8320,14806,35.976823,-14.125768,12.186773,26.181413,82.814691,0.465474,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_100_sm13_range_breakdown_24,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_24,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,7399,1446,5953,19.543182,-16.719497,2.316031,19.246704,82.623567,0.120334,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_044_sm13_downtrend_pullback_18,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_18,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,17311,4514,12797,26.075905,-14.664719,11.418195,26.041601,82.403113,0.43846,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_060_sm13_failed_bounce_09,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_09,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,18264,5672,12592,31.055629,-14.944744,6.337321,22.535649,82.373516,0.281213,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_099_sm13_range_breakdown_23,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_23,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,7899,1393,6506,17.635144,-17.703432,1.845837,19.479583,82.006693,0.094758,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_095_sm13_range_breakdown_19,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_19,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,7989,1690,6299,21.154087,-17.938714,2.106438,20.028803,81.655741,0.10517,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_090_sm13_range_breakdown_14,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_14,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,7855,1780,6075,22.660726,-18.274857,1.869913,20.045068,81.450019,0.093285,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_048_sm13_downtrend_pullback_22,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_22,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,17237,3866,13371,22.428497,-16.771768,8.686332,25.203222,81.293875,0.344652,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_089_sm13_range_breakdown_13,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_13,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8374,1761,6613,21.029377,-18.800862,1.535961,20.036606,81.1916,0.076658,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_072_sm13_failed_bounce_21,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_21,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,22677,4974,17703,21.934118,-16.204075,4.977263,22.669777,81.179152,0.219555,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_040_sm13_downtrend_pullback_14,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_14,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,16464,4708,11756,28.595724,-15.992622,10.45367,26.579323,81.095832,0.393301,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_094_sm13_range_breakdown_18,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_18,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8530,1652,6878,19.36694,-18.920003,1.757538,20.37126,81.028245,0.086275,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_085_sm13_range_breakdown_09,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_09,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8447,2110,6337,24.979283,-19.012108,1.874903,20.515425,80.974833,0.09139,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_080_sm13_range_breakdown_04,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_04,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8274,2318,5956,28.01547,-19.151711,1.912592,20.681781,80.835253,0.092477,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_097_sm13_range_breakdown_21,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_21,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8751,1353,7398,15.46109,-19.778869,1.459779,20.940412,80.213684,0.069711,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_098_sm13_range_breakdown_22,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_22,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8409,1312,7097,15.602331,-19.745962,1.331863,20.922393,80.130812,0.063657,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_059_sm13_failed_bounce_08,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_08,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,20466,6076,14390,29.688263,-17.719437,5.653855,24.188443,80.097833,0.233742,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_079_sm13_range_breakdown_03,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_03,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8832,2302,6530,26.064312,-19.895989,1.564658,21.137356,80.096575,0.074023,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_084_sm13_range_breakdown_08,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_08,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,9040,2082,6958,23.030973,-20.155037,1.778758,21.557747,79.837551,0.082511,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_068_sm13_failed_bounce_17,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_17,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,17891,4164,13727,23.274272,-18.24001,5.060457,24.152917,79.685292,0.209517,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_039_sm13_downtrend_pullback_13,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_13,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,18164,4997,13167,27.51046,-18.229313,9.475621,27.358023,79.525255,0.346356,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_088_sm13_range_breakdown_12,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_12,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,8936,1716,7220,19.203223,-20.546352,1.260086,21.542361,79.446272,0.058493,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_093_sm13_range_breakdown_17,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_17,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,9096,1609,7487,17.689094,-20.577355,1.403618,21.683986,79.415272,0.064731,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_092_sm13_range_breakdown_16,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_16,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,9422,1643,7779,17.437911,-20.71684,1.267424,21.716385,79.2758,0.058363,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_043_sm13_downtrend_pullback_17,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_17,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,19159,4680,14479,24.427162,-18.339493,8.837256,27.367683,79.051021,0.322908,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_054_sm13_failed_bounce_03,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_failed_bounce_03,short,하락 후 약한 반등이 실패하는 구간을 잡아 short_main의 수익 확장성을 보강한다.,26187,8896,17291,33.971054,-18.611903,10.512119,28.553408,78.957143,0.368156,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_047_sm13_downtrend_pullback_21,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_downtrend_pullback_21,short,전면 필터로 거래를 죽이지 않고 하락 추세 중 EMA20/50 반등 실패만 포착한다.,18460,3993,14467,21.630553,-19.219953,7.152161,26.354017,78.913262,0.271388,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_087_sm13_range_breakdown_11,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_11,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,9337,1749,7588,18.731927,-21.080714,1.220243,22.03935,78.91196,0.055367,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
short_main_v1_078_sm13_range_breakdown_02,short_main,short_main_v1,short_beh_dd_brake,8V13_SHORT_MAIN_DIFFERENT_FLOW,sm13_range_breakdown_02,short,range breakdown을 단독 진입으로 쓰지 않고 추세 점수와 close position으로 확인한다.,9409,2288,7121,24.317143,-21.250472,1.197405,22.189489,78.742218,0.053963,False,False,short_main_v1,short_beh_dd_brake,392.214469,311.8122,4.7589
