strategy_name,axis,parent_alias,parent_strategy,family,group,side,description,total_trades,total_wins,total_losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,mdd_under_5,beats_axis_reference,reference_alias,reference_strategy,reference_cd_value,reference_max_return_pct,reference_max_drawdown_pct
long_max_v1_037_lx13_breakout_pullback_gate_11,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_11,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5276,696,4580,13.191812,-17.279837,0.0,17.604113,82.395887,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_032_lx13_breakout_pullback_gate_06,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_06,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5002,661,4341,13.214714,-17.576615,0.0,17.875242,82.124758,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_028_lx13_breakout_pullback_gate_02,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_02,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5195,808,4387,15.553417,-17.510704,0.0,17.898467,82.101533,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_041_lx13_breakout_pullback_gate_15,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_15,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5539,597,4942,10.778119,-18.018116,0.0,18.331406,81.668594,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_036_lx13_breakout_pullback_gate_10,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_10,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5663,648,5015,11.442698,-18.463986,0.0,18.763164,81.236836,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_027_lx13_breakout_pullback_gate_01,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_01,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5478,817,4661,14.914202,-18.488799,0.0,18.858527,81.141473,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_031_lx13_breakout_pullback_gate_05,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_05,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5384,586,4798,10.884101,-19.233398,0.0,19.46654,80.53346,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_026_lx13_breakout_pullback_gate_00,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_breakout_pullback_gate_00,long,8V12 range_expansion의 거래 밀도 장점만 가져오되 shock guard와 pullback gate로 MDD를 누른다.,5919,774,5145,13.076533,-19.946337,0.0,20.239612,79.760388,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_100_lx13_asym_runner_guard_24,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_24,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,6542,639,5903,9.767655,-21.915847,0.0,22.009275,77.990725,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_095_lx13_asym_runner_guard_19,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_19,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,6940,737,6203,10.619597,-22.532555,0.0,22.625245,77.374755,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_090_lx13_asym_runner_guard_14,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_14,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,7173,815,6358,11.362052,-23.261271,0.0,23.353089,76.646911,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_085_lx13_asym_runner_guard_09,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_09,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,7396,906,6490,12.249865,-23.308446,0.0,23.417249,76.582751,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
long_max_v1_099_lx13_asym_runner_guard_23,long_max,long_max_v1,8V4_V51_V002_core_rare22_c1,8V13_LONG_MAX_DIFFERENT_FLOW,lx13_asym_runner_guard_23,long,long_max의 raw 수익 확장력을 보존하기 위해 손실은 빠르게 자르고 이익은 비대칭으로 길게 보유한다.,7489,718,6771,9.587395,-23.491533,0.0,23.572076,76.427924,0.0,False,False,long_max_v1,8V4_V51_V002_core_rare22_c1,134.515867,44.2664,6.7587
